INDICATIVO,AÑO,MES,NOMBRE,ALTITUD,C_X,C_Y,NOM_PROV,PMAX77,D1PMAX,D2PMAX
8489A,2004,3,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,41.9,29.0,
8489A,2005,11,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,69.7,14.0,
8489A,2006,2,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,63.2,26.0,
8489A,2008,10,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,54.7,12.0,
8489A,2009,9,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,55.3,29.0,
8489A,2010,7,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,60.9,22.0,
8489A,2011,11,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,81.0,20.0,
8489A,2012,10,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,107.2,20.0,
8489A,2013,2,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,66.8,28.0,
8489A,2014,5,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,112.0,25.0,
8489A,2015,11,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,85.2,2.0,
8489A,2016,6,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,75.5,30.0,
8489A,2017,1,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,51.0,19.0,
8489A,2018,10,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,110.4,18.0,
8489A,2019,9,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,62.0,18.0,
8489A,2020,3,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,114.3,16.0,
8489A,2021,7,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,62.8,25.0,
8489A,2022,3,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,67.1,21.0,
8489A,2023,5,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,36.8,25.0,
8489A,2024,10,VILLAFRANCA DEL CID (AYUNTAMIENTO),1131,732768,4479473,CASTELLON,85.3,27.0,
